career_id,career_name,domain,difficulty_level,year,layoffs,openings,avg_salary_inr,job_description,required_skills,top_tools_technologies,education_requirements,years_of_experience,pros,cons,industry_growth_index,ai_automation_risk
47,Game Engine Developer,Computer Graphics & Animation,Advanced,2023,39793,17130,"12,90,000 – 38,60,000",Builds and maintains game engines which are platforms used by developers to create video games.,"C++, Rendering pipelines, Physics engines, Multithreading, Memory management","C++, Vulkan, DirectX, OpenGL, LLVM, Custom engines",Bachelor's/Master's in CS or Game Technology,5–10 years,"Rare and highly valued, High compensation, Works on foundational technology","Extremely niche, Few companies build engines, High technical depth required",13,28
47,Game Engine Developer,Computer Graphics & Animation,Advanced,2024,41723,36913,"13,90,000 – 41,70,000",Builds and maintains game engines which are platforms used by developers to create video games.,"C++, Rendering pipelines, Physics engines, Multithreading, Memory management","C++, Vulkan, DirectX, OpenGL, LLVM, Custom engines",Bachelor's/Master's in CS or Game Technology,5–10 years,"Rare and highly valued, High compensation, Works on foundational technology","Extremely niche, Few companies build engines, High technical depth required",13,28
47,Game Engine Developer,Computer Graphics & Animation,Advanced,2025,54311,364568,"15,00,000 – 45,00,000",Builds and maintains game engines which are platforms used by developers to create video games.,"C++, Rendering pipelines, Physics engines, Multithreading, Memory management","C++, Vulkan, DirectX, OpenGL, LLVM, Custom engines",Bachelor's/Master's in CS or Game Technology,5–10 years,"Rare and highly valued, High compensation, Works on foundational technology","Extremely niche, Few companies build engines, High technical depth required",13,28
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2015,14399,57370,"5,60,000 – 17,60,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2016,9767,9035,"6,00,000 – 19,00,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2017,6234,12662,"6,50,000 – 20,50,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2018,6687,21160,"7,00,000 – 22,20,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2019,8696,10331,"7,60,000 – 23,90,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2020,29658,86687,"8,20,000 – 25,90,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2021,5592,103678,"8,80,000 – 27,90,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2022,28885,19098,"9,50,000 – 30,20,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2023,22722,17090,"10,30,000 – 32,60,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2024,15145,39371,"11,10,000 – 35,20,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
48,Game Engine Programmer,Computer Graphics & Animation,Advanced,2025,59823,224823,"12,00,000 – 38,00,000",Develops core engine level code that powers graphics physics and rendering systems inside game engines.,"C++, Shader programming, Physics, Networking for games, Engine architecture","Unreal Engine, Unity (C# internals), Vulkan, HLSL, GLSL","Bachelor's in CS, Software Engineering, or Game Dev",4–8 years,"Deeply technical role, Good pay, Works at the core of games","Crunch culture, Very niche, Constant C++ complexity",13.5,27
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2015,15127,13451,"6,50,000 – 19,50,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2016,7285,32749,"7,00,000 – 21,00,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2017,6219,9334,"7,60,000 – 22,70,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2018,7886,67950,"8,20,000 – 24,50,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2019,17209,19238,"8,80,000 – 26,50,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2020,12185,18641,"9,50,000 – 28,60,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2021,9569,16079,"10,30,000 – 30,90,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2022,19105,17758,"11,10,000 – 33,30,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2023,20990,14483,"12,00,000 – 36,00,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2024,61112,160113,"13,00,000 – 38,90,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
49,Graphics Programmer,Computer Graphics & Animation,Advanced,2025,17274,263055,"14,00,000 – 42,00,000",Develops advanced graphics algorithms and rendering techniques used in games simulations and visual software.,"GLSL/HLSL, Rendering pipelines, GPU optimization, Linear algebra, C++","Vulkan, DirectX 12, OpenGL, Metal, HLSL, RenderDoc",Bachelor's in CS or Computer Graphics,3–7 years,"Visually spectacular work, High pay, Critical in AAA gaming and VFX","Very niche, GPU architecture complexity, Few companies at this level in India",12,35
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2015,7743,10954,"6,50,000 – 19,50,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2016,15738,74071,"7,00,000 – 21,00,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2017,16686,21646,"7,60,000 – 22,70,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2018,6780,12044,"8,20,000 – 24,50,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2019,11192,47099,"8,80,000 – 26,50,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2020,49942,38276,"9,50,000 – 28,60,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2021,13237,183238,"10,30,000 – 30,90,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2022,24919,113849,"11,10,000 – 33,30,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2023,25758,203634,"12,00,000 – 36,00,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2024,16010,65674,"13,00,000 – 38,90,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
50,High Performance Computing Engineer,Systems & Infrastructure,Advanced,2025,69696,23256,"14,00,000 – 42,00,000",Designs software that performs extremely high speed computations used in scientific research simulations and complex calculations.,"Parallel computing, MPI, OpenMP, CUDA, C/C++, HPC cluster management","CUDA, MPI, OpenMP, SLURM, Intel MKL, HPC clusters","Master's/PhD in CS, Physics, or Engineering",4–9 years,"Scientific computing demand, Defense/research applications, High intellectual challenge","Very niche, Mostly academic/government roles, Difficult debugging",21,16
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2015,33084,23129,"5,60,000 – 17,60,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2016,33468,31981,"6,00,000 – 19,00,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2017,19972,39407,"6,50,000 – 20,50,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2018,7098,72248,"7,00,000 – 22,20,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2019,5552,10910,"7,60,000 – 23,90,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2020,36431,80293,"8,20,000 – 25,90,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2021,6384,41021,"8,80,000 – 27,90,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2022,18725,73526,"9,50,000 – 30,20,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2023,121327,110317,"10,30,000 – 32,60,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2024,59415,168293,"11,10,000 – 35,20,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
51,Human-Centered AI Engineer,Artificial Intelligence,Advanced,2025,13202,428007,"12,00,000 – 38,00,000",Designs AI systems that prioritize human needs usability and ethical considerations when interacting with intelligent technology.,"UX research, Human factors, ML integration, Accessibility, Prototyping","Figma, Python, TensorFlow, SHAP, User testing tools","Bachelor's/Master's in HCI, AI, or Design",3–7 years,"Ethical and user-centric AI, Growing demand, Bridges design and AI","Niche role definition, Requires both technical and design skills, Limited job postings",29,10
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2015,23086,67855,"5,60,000 – 16,20,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2016,20760,20777,"6,00,000 – 17,50,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2017,14766,24025,"6,50,000 – 18,90,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2018,8452,12549,"7,00,000 – 20,40,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2019,7052,36114,"7,60,000 – 22,10,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2020,9505,10310,"8,20,000 – 23,80,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2021,9970,21814,"8,80,000 – 25,70,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2022,13849,29555,"9,50,000 – 27,80,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2023,55944,37631,"10,30,000 – 30,00,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2024,21797,21726,"11,10,000 – 32,40,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
52,Immersive Systems Engineer,XR / Metaverse,Advanced,2025,14900,206682,"12,00,000 – 35,00,000",Develops immersive digital environments used in augmented reality virtual reality and interactive simulations.,"VR/AR, Real-time rendering, Unity/Unreal, Haptics, Spatial computing","Unity, Unreal, OpenXR, SteamVR, WebXR, HoloLens SDK","Bachelor's in CS, Game Dev, or Electrical Engineering",3–6 years,"Exciting frontier, Industrial training/defense use cases growing, Creative work","Hardware market immaturity, High compute cost, Limited mass adoption",22,19
53,Information Security Analyst,Cybersecurity,Intermediate,2015,31293,13524,"3,70,000 – 12,00,000",Analyzes security risks and protects computer systems networks and data from cyber threats.,"Risk assessment, Compliance, SIEM, Firewall management, Security audits","Splunk, Nessus, Qualys, Wireshark, IBM QRadar",Bachelor's in CS or IT + CISSP/CISM/Security+ certifications,2–5 years,"Huge skill shortage globally, Stable demand, Government + private sector roles","Stressful incident handling, Compliance paperwork heavy, Alert fatigue",25,18.5
